2025-05-06 11:08:38 | INFO | stdout | Namespace(config='', host='localhost', port=8090, hf_scheme='https', hf_netloc='huggingface.co', hf_lfs_netloc='cdn-lfs.huggingface.co', mirror_scheme='http', mirror_netloc='localhost:8090', mirror_lfs_netloc='localhost:8090', has_lfs_site=False, ssl_key=None, ssl_cert=None, repos_path='./repos', cache_size_limit=None, cache_clean_strategy='LRU', log_path='./logs')
2025-05-06 11:24:27 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/chat_template.jinja HTTP/1.1" 404 Not Found
2025-05-06 11:24:28 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:28 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:28 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/preprocessor_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:28 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/preprocessor_config.json HTTP/1.1" 200 OK
2025-05-06 11:24:28 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/preprocessor_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:29 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:29 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:29 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/preprocessor_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:29 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/preprocessor_config.json HTTP/1.1" 200 OK
2025-05-06 11:24:29 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/preprocessor_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:30 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:30 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:30 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/tokenizer_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:30 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/tokenizer_config.json HTTP/1.1" 200 OK
2025-05-06 11:24:30 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/tokenizer_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:31 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:31 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:31 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/added_tokens.json HTTP/1.1" 404 Not Found
2025-05-06 11:24:31 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:31 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:31 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/special_tokens_map.json HTTP/1.1" 404 Not Found
2025-05-06 11:24:32 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:32 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:32 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/chat_template.jinja HTTP/1.1" 404 Not Found
2025-05-06 11:24:33 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:33 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:33 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/processor_config.json HTTP/1.1" 404 Not Found
2025-05-06 11:24:33 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:33 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:34 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/chat_template.json "HTTP/1.1 200 OK"
2025-05-06 11:24:34 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/chat_template.json HTTP/1.1" 200 OK
2025-05-06 11:24:34 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/chat_template.json "HTTP/1.1 200 OK"
2025-05-06 11:24:34 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:34 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:34 | INFO | stdout | INFO:     127.0.0.1:46262 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/chat_template.jinja HTTP/1.1" 404 Not Found
2025-05-06 11:24:38 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:38 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:38 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/generation_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:38 | INFO | stdout | INFO:     127.0.0.1:38420 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/generation_config.json HTTP/1.1" 200 OK
2025-05-06 11:24:38 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/generation_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:39 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:39 | INFO | httpx | HTTP Request: GET https://huggingface.co/api/models/Qwen/Qwen2-VL-7B-Instruct/revision/main "HTTP/1.1 200 OK"
2025-05-06 11:24:39 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/generation_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:39 | INFO | stdout | INFO:     127.0.0.1:38420 - "HEAD /Qwen/Qwen2-VL-7B-Instruct/resolve/main/generation_config.json HTTP/1.1" 200 OK
2025-05-06 11:24:39 | INFO | httpx | HTTP Request: HEAD https://huggingface.co/Qwen/Qwen2-VL-7B-Instruct/resolve/eed13092ef92e448dd6875b2a00151bd3f7db0ac/generation_config.json "HTTP/1.1 200 OK"
2025-05-06 11:24:55 | ERROR | stderr | INFO:     Shutting down
2025-05-06 11:24:55 | ERROR | stderr | INFO:     Waiting for application shutdown.
2025-05-06 11:24:55 | ERROR | stderr | INFO:     Application shutdown complete.
2025-05-06 11:24:55 | ERROR | stderr | INFO:     Finished server process [33251]
